CCAA,DELITO,EDAD,SEXO,ANYO,FRECUENCIA
MADRID (COMUNIDAD DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2012,4
MADRID (COMUNIDAD DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2012,8
MADRID (COMUNIDAD DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2012,0
MADRID (COMUNIDAD DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2012,1
MADRID (COMUNIDAD DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2012,3
MADRID (COMUNIDAD DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2012,0
MADRID (COMUNIDAD DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2012,3
MADRID (COMUNIDAD DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2012,0
MURCIA (REGION DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2012,1
MURCIA (REGION DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2012,3
MURCIA (REGION DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2012,0
MURCIA (REGION DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2012,0
MURCIA (REGION DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2012,0
MURCIA (REGION DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2012,2
MURCIA (REGION DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2012,1
MURCIA (REGION DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2012,0
NAVARRA (COMUNIDAD FORAL DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2012,0
NAVARRA (COMUNIDAD FORAL DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2012,1
NAVARRA (COMUNIDAD FORAL DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2012,0
NAVARRA (COMUNIDAD FORAL DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2012,0
NAVARRA (COMUNIDAD FORAL DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2012,0
NAVARRA (COMUNIDAD FORAL DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2012,0
NAVARRA (COMUNIDAD FORAL DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2012,1
NAVARRA (COMUNIDAD FORAL DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2012,0
PAIS VASCO,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2012,0
RIOJA (LA),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2012,0
RIOJA (LA),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2012,0
RIOJA (LA),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2012,0
RIOJA (LA),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2012,0
RIOJA (LA),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2012,1
RIOJA (LA),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2012,1
RIOJA (LA),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2012,0
RIOJA (LA),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2012,1
CIUDAD AUTONOMA DE CEUTA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE CEUTA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2012,2
CIUDAD AUTONOMA DE CEUTA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE CEUTA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2012,1
CIUDAD AUTONOMA DE CEUTA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE CEUTA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE CEUTA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2012,0
CIUDAD AUTONOMA DE MELILLA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2012,0
ANDALUCIA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,15
ANDALUCIA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,24
ANDALUCIA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
ANDALUCIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
ANDALUCIA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,14
ANDALUCIA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
ANDALUCIA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,2
ANDALUCIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
ARAGON,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,6
ARAGON,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,4
ARAGON,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
ARAGON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
ARAGON,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,7
ARAGON,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
ARAGON,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
ARAGON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
ASTURIAS (PRINCIPADO DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,3
ASTURIAS (PRINCIPADO DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,0
ASTURIAS (PRINCIPADO DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,1
ASTURIAS (PRINCIPADO DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
ASTURIAS (PRINCIPADO DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,4
ASTURIAS (PRINCIPADO DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
ASTURIAS (PRINCIPADO DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
ASTURIAS (PRINCIPADO DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
BALEARS (ILLES),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,0
BALEARS (ILLES),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,4
BALEARS (ILLES),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,1
BALEARS (ILLES),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
BALEARS (ILLES),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,6
BALEARS (ILLES),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
BALEARS (ILLES),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,2
BALEARS (ILLES),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
CANARIAS,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,4
CANARIAS,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,5
CANARIAS,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
CANARIAS,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
CANARIAS,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,1
CANARIAS,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
CANARIAS,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,2
CANARIAS,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
CANTABRIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
CASTILLA Y LEON,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,2
CASTILLA Y LEON,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,4
CASTILLA Y LEON,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,5
CASTILLA Y LEON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
CASTILLA Y LEON,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,2
CASTILLA Y LEON,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
CASTILLA Y LEON,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,1
CASTILLA Y LEON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
CASTILLA - LA MANCHA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,2
CASTILLA - LA MANCHA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,8
CASTILLA - LA MANCHA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
CASTILLA - LA MANCHA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
CASTILLA - LA MANCHA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,8
CASTILLA - LA MANCHA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
CASTILLA - LA MANCHA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,2
CASTILLA - LA MANCHA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
CATALUnyA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,2
CATALUnyA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,1
CATALUnyA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
CATALUnyA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
CATALUnyA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,3
CATALUnyA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
CATALUnyA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
CATALUnyA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
COMUNITAT VALENCIANA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,12
COMUNITAT VALENCIANA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,4
COMUNITAT VALENCIANA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,4
COMUNITAT VALENCIANA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
COMUNITAT VALENCIANA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,17
COMUNITAT VALENCIANA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,2
COMUNITAT VALENCIANA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,2
COMUNITAT VALENCIANA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
EXTREMADURA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,3
EXTREMADURA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,7
EXTREMADURA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,1
EXTREMADURA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
EXTREMADURA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,8
EXTREMADURA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
EXTREMADURA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
EXTREMADURA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
GALICIA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,18
GALICIA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,11
GALICIA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,1
GALICIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
GALICIA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,5
GALICIA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
GALICIA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,1
GALICIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,4
MADRID (COMUNIDAD DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,3
MADRID (COMUNIDAD DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,2
MADRID (COMUNIDAD DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,3
MADRID (COMUNIDAD DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
MADRID (COMUNIDAD DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,3
MADRID (COMUNIDAD DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
MURCIA (REGION DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,6
MURCIA (REGION DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,1
MURCIA (REGION DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
MURCIA (REGION DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
MURCIA (REGION DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,2
MURCIA (REGION DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
MURCIA (REGION DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,2
MURCIA (REGION DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,2
NAVARRA (COMUNIDAD FORAL DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,1
NAVARRA (COMUNIDAD FORAL DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
NAVARRA (COMUNIDAD FORAL DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
PAIS VASCO,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
RIOJA (LA),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,0
RIOJA (LA),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,0
RIOJA (LA),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
RIOJA (LA),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
RIOJA (LA),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,6
RIOJA (LA),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
RIOJA (LA),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
RIOJA (LA),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE CEUTA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2013,0
CIUDAD AUTONOMA DE MELILLA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2013,0
ANDALUCIA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2014,15
ANDALUCIA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2014,16
ANDALUCIA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2014,3
ANDALUCIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2014,0
ANDALUCIA,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2014,18
ANDALUCIA,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2014,2
ANDALUCIA,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2014,3
ANDALUCIA,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2014,0
ARAGON,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2014,5
ARAGON,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2014,9
ARAGON,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2014,0
ARAGON,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2014,0
ARAGON,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2014,1
ARAGON,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2014,0
ARAGON,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2014,0
ARAGON,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2014,4
ASTURIAS (PRINCIPADO DE),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2014,1
ASTURIAS (PRINCIPADO DE),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2014,2
ASTURIAS (PRINCIPADO DE),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2014,1
ASTURIAS (PRINCIPADO DE),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2014,1
ASTURIAS (PRINCIPADO DE),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2014,0
ASTURIAS (PRINCIPADO DE),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2014,0
BALEARS (ILLES),    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2014,2
BALEARS (ILLES),    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2014,4
BALEARS (ILLES),    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2014,0
BALEARS (ILLES),    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2014,0
BALEARS (ILLES),    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2014,8
BALEARS (ILLES),    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2014,0
BALEARS (ILLES),    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2014,0
BALEARS (ILLES),    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2014,0
CANARIAS,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2014,6
CANARIAS,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2014,11
CANARIAS,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2014,0
CANARIAS,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2014,0
CANARIAS,    DELITOS SEXUALES,De 14 a 17 anyos,Masculino,2014,7
CANARIAS,    FALSIFICACION INFORMATICA,De 14 a 17 anyos,Masculino,2014,0
CANARIAS,    FRAUDE INFORMATICO,De 14 a 17 anyos,Masculino,2014,1
CANARIAS,    INTERFERENCIA EN LOS DATOS Y EN EL SISTEMA,De 14 a 17 anyos,Masculino,2014,0
CANTABRIA,    ACCESO  E INTERCEPTACION ILICITA,De 14 a 17 anyos,Masculino,2014,0
CANTABRIA,    AMENAZAS Y COACCIONES,De 14 a 17 anyos,Masculino,2014,0
CANTABRIA,    CONTRA EL HONOR,De 14 a 17 anyos,Masculino,2014,0
CANTABRIA,    CONTRA LA PROPIEDAD INDUSTRIAL/INTELECTUAL,De 14 a 17 anyos,Masculino,2014,0
